MISSION ELAPSED TIME (mins),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
3719.650291,-254000,-70100,-22600,-0.987,-0.484,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3720.650291,-254000,-70100,-22600,-0.987,-0.484,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3721.650291,-254000,-70100,-22600,-0.986,-0.484,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3722.650291,-254000,-70200,-22700,-0.986,-0.484,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3723.650291,-254000,-70200,-22700,-0.986,-0.484,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3724.650291,-254000,-70200,-22700,-0.985,-0.484,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3725.650291,-255000,-70200,-22700,-0.985,-0.483,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3726.650291,-255000,-70300,-22700,-0.985,-0.483,-0.267,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3727.650291,-255000,-70300,-22700,-0.985,-0.483,-0.266,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3728.650291,-255000,-70300,-22700,-0.984,-0.483,-0.266,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3729.650291,-255000,-70400,-22800,-0.984,-0.483,-0.266,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3730.650291,-255000,-70400,-22800,-0.984,-0.483,-0.266,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3731.650291,-255000,-70400,-22800,-0.983,-0.483,-0.266,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3732.650291,-255000,-70400,-22800,-0.983,-0.483,-0.266,22666.29909,1,265308.2569,0,,1,275676.0158,1,300087.641
3733.650291,-255000,-70500,-22800,-0.983,-0.483,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3734.650291,-255000,-70500,-22800,-0.982,-0.483,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3735.650291,-255000,-70500,-22900,-0.982,-0.483,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3736.650291,-255000,-70600,-22900,-0.982,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3737.650291,-255000,-70600,-22900,-0.981,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3738.650291,-255000,-70600,-22900,-0.981,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3739.650291,-255000,-70600,-22900,-0.981,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3740.650291,-255000,-70700,-22900,-0.98,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3741.650291,-255000,-70700,-23000,-0.98,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3742.650291,-256000,-70700,-23000,-0.98,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3743.650291,-256000,-70800,-23000,-0.979,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3744.650291,-256000,-70800,-23000,-0.979,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3745.650291,-256000,-70800,-23000,-0.979,-0.482,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3746.650291,-256000,-70900,-23000,-0.978,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3747.650291,-256000,-70900,-23100,-0.978,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3748.650291,-256000,-70900,-23100,-0.978,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3749.650291,-256000,-70900,-23100,-0.977,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3750.650291,-256000,-71000,-23100,-0.977,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3751.650291,-256000,-71000,-23100,-0.977,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3752.650291,-256000,-71000,-23100,-0.976,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3753.650291,-256000,-71100,-23100,-0.976,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3754.650291,-256000,-71100,-23200,-0.976,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3755.650291,-256000,-71100,-23200,-0.976,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3756.650291,-256000,-71100,-23200,-0.975,-0.481,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3757.650291,-256000,-71200,-23200,-0.975,-0.48,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3758.650291,-256000,-71200,-23200,-0.975,-0.48,-0.266,22666.29909,0,,0,,1,275676.0158,1,300087.641
3759.650291,-257000,-71200,-23200,-0.974,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3760.650291,-257000,-71300,-23300,-0.974,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3761.650291,-257000,-71300,-23300,-0.974,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3762.650291,-257000,-71300,-23300,-0.973,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3763.650291,-257000,-71300,-23300,-0.973,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3764.650291,-257000,-71400,-23300,-0.973,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3765.650291,-257000,-71400,-23300,-0.972,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3766.650291,-257000,-71400,-23400,-0.972,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3767.650291,-257000,-71500,-23400,-0.972,-0.48,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3768.650291,-257000,-71500,-23400,-0.971,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3769.650291,-257000,-71500,-23400,-0.971,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3770.650291,-257000,-71500,-23400,-0.971,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3771.650291,-257000,-71600,-23400,-0.97,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3772.650291,-257000,-71600,-23400,-0.97,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3773.650291,-257000,-71600,-23500,-0.97,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3774.650291,-257000,-71700,-23500,-0.97,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3775.650291,-257000,-71700,-23500,-0.969,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3776.650291,-257000,-71700,-23500,-0.969,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3777.650291,-258000,-71700,-23500,-0.969,-0.479,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3778.650291,-258000,-71800,-23500,-0.968,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3779.650291,-258000,-71800,-23600,-0.968,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3780.650291,-258000,-71800,-23600,-0.968,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3781.650291,-258000,-71900,-23600,-0.967,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3782.650291,-258000,-71900,-23600,-0.967,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3783.650291,-258000,-71900,-23600,-0.967,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3784.650291,-258000,-71900,-23600,-0.966,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3785.650291,-258000,-72000,-23700,-0.966,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3786.650291,-258000,-72000,-23700,-0.966,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3787.650291,-258000,-72000,-23700,-0.965,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3788.650291,-258000,-72100,-23700,-0.965,-0.478,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3789.650291,-258000,-72100,-23700,-0.965,-0.477,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3790.650291,-258000,-72100,-23700,-0.965,-0.477,-0.265,22666.29909,0,,0,,1,275676.0158,1,300087.641
3791.650291,-258000,-72100,-23800,-0.964,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3792.650291,-258000,-72200,-23800,-0.964,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3793.650291,-258000,-72200,-23800,-0.964,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3794.650291,-259000,-72200,-23800,-0.963,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3795.650291,-259000,-72300,-23800,-0.963,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3796.650291,-259000,-72300,-23800,-0.963,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3797.650291,-259000,-72300,-23800,-0.962,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3798.650291,-259000,-72300,-23900,-0.962,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3799.650291,-259000,-72400,-23900,-0.962,-0.477,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3800.650291,-259000,-72400,-23900,-0.961,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3801.650291,-259000,-72400,-23900,-0.961,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3802.650291,-259000,-72500,-23900,-0.961,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3803.650291,-259000,-72500,-23900,-0.96,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3804.650291,-259000,-72500,-24000,-0.96,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3805.650291,-259000,-72500,-24000,-0.96,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3806.650291,-259000,-72600,-24000,-0.96,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3807.650291,-259000,-72600,-24000,-0.959,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3808.650291,-259000,-72600,-24000,-0.959,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3809.650291,-259000,-72700,-24000,-0.959,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3810.650291,-259000,-72700,-24100,-0.958,-0.476,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3811.650291,-260000,-72700,-24100,-0.958,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3812.650291,-260000,-72700,-24100,-0.958,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3813.650291,-260000,-72800,-24100,-0.957,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3814.650291,-260000,-72800,-24100,-0.957,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3815.650291,-260000,-72800,-24100,-0.957,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3816.650291,-260000,-72900,-24100,-0.956,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3817.650291,-260000,-72900,-24200,-0.956,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3818.650291,-260000,-72900,-24200,-0.956,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3819.650291,-260000,-72900,-24200,-0.956,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3820.650291,-260000,-73000,-24200,-0.955,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3821.650291,-260000,-73000,-24200,-0.955,-0.475,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3822.650291,-260000,-73000,-24200,-0.955,-0.474,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3823.650291,-260000,-73100,-24300,-0.954,-0.474,-0.264,22666.29909,0,,0,,1,275676.0158,1,300087.641
3824.650291,-260000,-73100,-24300,-0.954,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3825.650291,-260000,-73100,-24300,-0.954,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3826.650291,-260000,-73100,-24300,-0.953,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3827.650291,-260000,-73200,-24300,-0.953,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3828.650291,-260000,-73200,-24300,-0.953,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3829.650291,-261000,-73200,-24400,-0.952,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3830.650291,-261000,-73300,-24400,-0.952,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3831.650291,-261000,-73300,-24400,-0.952,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3832.650291,-261000,-73300,-24400,-0.952,-0.474,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3833.650291,-261000,-73300,-24400,-0.951,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3834.650291,-261000,-73400,-24400,-0.951,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3835.650291,-261000,-73400,-24400,-0.951,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3836.650291,-261000,-73400,-24500,-0.95,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3837.650291,-261000,-73500,-24500,-0.95,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3838.650291,-261000,-73500,-24500,-0.95,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3839.650291,-261000,-73500,-24500,-0.949,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3840.650291,-261000,-73500,-24500,-0.949,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3841.650291,-261000,-73600,-24500,-0.949,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3842.650291,-261000,-73600,-24600,-0.948,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3843.650291,-261000,-73600,-24600,-0.948,-0.473,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3844.650291,-261000,-73700,-24600,-0.948,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3845.650291,-261000,-73700,-24600,-0.948,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3846.650291,-262000,-73700,-24600,-0.947,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3847.650291,-262000,-73700,-24600,-0.947,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3848.650291,-262000,-73800,-24700,-0.947,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3849.650291,-262000,-73800,-24700,-0.946,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3850.650291,-262000,-73800,-24700,-0.946,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3851.650291,-262000,-73900,-24700,-0.946,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3852.650291,-262000,-73900,-24700,-0.945,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3853.650291,-262000,-73900,-24700,-0.945,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3854.650291,-262000,-73900,-24700,-0.945,-0.472,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3855.650291,-262000,-74000,-24800,-0.945,-0.471,-0.263,22666.29909,0,,0,,1,275676.0158,1,300087.641
3856.650291,-262000,-74000,-24800,-0.944,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3857.650291,-262000,-74000,-24800,-0.944,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3858.650291,-262000,-74100,-24800,-0.944,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3859.650291,-262000,-74100,-24800,-0.943,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3860.650291,-262000,-74100,-24800,-0.943,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3861.650291,-262000,-74100,-24900,-0.943,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3862.650291,-262000,-74200,-24900,-0.942,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3863.650291,-262000,-74200,-24900,-0.942,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3864.650291,-263000,-74200,-24900,-0.942,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3865.650291,-263000,-74200,-24900,-0.942,-0.471,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3866.650291,-263000,-74300,-24900,-0.941,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3867.650291,-263000,-74300,-25000,-0.941,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3868.650291,-263000,-74300,-25000,-0.941,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3869.650291,-263000,-74400,-25000,-0.94,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3870.650291,-263000,-74400,-25000,-0.94,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3871.650291,-263000,-74400,-25000,-0.94,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3872.650291,-263000,-74400,-25000,-0.939,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3873.650291,-263000,-74500,-25000,-0.939,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3874.650291,-263000,-74500,-25100,-0.939,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3875.650291,-263000,-74500,-25100,-0.939,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3876.650291,-263000,-74600,-25100,-0.938,-0.47,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3877.650291,-263000,-74600,-25100,-0.938,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3878.650291,-263000,-74600,-25100,-0.938,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3879.650291,-263000,-74600,-25100,-0.937,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3880.650291,-263000,-74700,-25200,-0.937,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3881.650291,-263000,-74700,-25200,-0.937,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3882.650291,-264000,-74700,-25200,-0.936,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3883.650291,-264000,-74800,-25200,-0.936,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3884.650291,-264000,-74800,-25200,-0.936,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3885.650291,-264000,-74800,-25200,-0.936,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3886.650291,-264000,-74800,-25300,-0.935,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3887.650291,-264000,-74900,-25300,-0.935,-0.469,-0.262,22666.29909,0,,0,,1,275676.0158,1,300087.641
3888.650291,-264000,-74900,-25300,-0.935,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3889.650291,-264000,-74900,-25300,-0.934,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3890.650291,-264000,-75000,-25300,-0.934,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3891.650291,-264000,-75000,-25300,-0.934,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3892.650291,-264000,-75000,-25300,-0.933,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3893.650291,-264000,-75000,-25400,-0.933,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3894.650291,-264000,-75100,-25400,-0.933,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3895.650291,-264000,-75100,-25400,-0.933,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3896.650291,-264000,-75100,-25400,-0.932,-0.468,-0.261,22666.29909,0,,0,,1,275676.0158,1,300087.641
3897.650291,-264000,-75100,-25400,-0.932,-0.468,-0.261,22666.29909,0,,0,,0,,1,300087.641
3898.650291,-264000,-75200,-25400,-0.932,-0.468,-0.261,22666.29909,0,,0,,0,,1,300087.641
3899.650291,-265000,-75200,-25500,-0.931,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3900.650291,-265000,-75200,-25500,-0.931,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3901.650291,-265000,-75300,-25500,-0.931,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3902.650291,-265000,-75300,-25500,-0.93,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3903.650291,-265000,-75300,-25500,-0.93,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3904.650291,-265000,-75300,-25500,-0.93,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3905.650291,-265000,-75400,-25500,-0.93,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3906.650291,-265000,-75400,-25600,-0.929,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3907.650291,-265000,-75400,-25600,-0.929,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3908.650291,-265000,-75500,-25600,-0.929,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3909.650291,-265000,-75500,-25600,-0.928,-0.467,-0.261,22666.29909,0,,0,,0,,1,300087.641
3910.650291,-265000,-75500,-25600,-0.928,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3911.650291,-265000,-75500,-25600,-0.928,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3912.650291,-265000,-75600,-25700,-0.928,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3913.650291,-265000,-75600,-25700,-0.927,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3914.650291,-265000,-75600,-25700,-0.927,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3915.650291,-265000,-75700,-25700,-0.927,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3916.650291,-265000,-75700,-25700,-0.926,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3917.650291,-266000,-75700,-25700,-0.926,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3918.650291,-266000,-75700,-25800,-0.926,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3919.650291,-266000,-75800,-25800,-0.926,-0.466,-0.261,22666.29909,0,,0,,0,,1,300087.641
3920.650291,-266000,-75800,-25800,-0.925,-0.466,-0.26,22666.29909,0,,0,,0,,1,300087.641
3921.650291,-266000,-75800,-25800,-0.925,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3922.650291,-266000,-75800,-25800,-0.925,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3923.650291,-266000,-75900,-25800,-0.924,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3924.650291,-266000,-75900,-25800,-0.924,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3925.650291,-266000,-75900,-25900,-0.924,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3926.650291,-266000,-76000,-25900,-0.923,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3927.650291,-266000,-76000,-25900,-0.923,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3928.650291,-266000,-76000,-25900,-0.923,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3929.650291,-266000,-76000,-25900,-0.923,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3930.650291,-266000,-76100,-25900,-0.922,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3931.650291,-266000,-76100,-26000,-0.922,-0.465,-0.26,22666.29909,0,,0,,0,,1,300087.641
3932.650291,-266000,-76100,-26000,-0.922,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3933.650291,-266000,-76200,-26000,-0.921,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3934.650291,-266000,-76200,-26000,-0.921,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3935.650291,-267000,-76200,-26000,-0.921,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3936.650291,-267000,-76200,-26000,-0.921,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3937.650291,-267000,-76300,-26000,-0.92,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3938.650291,-267000,-76300,-26100,-0.92,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3939.650291,-267000,-76300,-26100,-0.92,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3940.650291,-267000,-76400,-26100,-0.919,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3941.650291,-267000,-76400,-26100,-0.919,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3942.650291,-267000,-76400,-26100,-0.919,-0.464,-0.26,22666.29909,0,,0,,0,,1,300087.641
3943.650291,-267000,-76400,-26100,-0.919,-0.463,-0.26,22666.29909,0,,0,,0,,1,300087.641
3944.650291,-267000,-76500,-26200,-0.918,-0.463,-0.26,22666.29909,0,,0,,0,,1,300087.641
