MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
1124.282716,-47840.0692,-35385.60446,-22728.38896,1.670326795,0.129772536,-0.131711432,25573.76014,0,0,0,0,0,0,-353165.6348,164083.4088,96390.43637,-0.489056991,-0.747140219,-0.393076354
1125.282716,-47739.71671,-35377.71976,-22736.22846,1.674757282,0.133052703,-0.129603837,25573.76014,0,0,0,0,0,0,-353194.9742,164038.5785,96366.85071,-0.48892362,-0.747201276,-0.393112351
1126.282716,-47639.09819,-35369.63791,-22743.94126,1.679194549,0.136344068,-0.127487846,25573.76014,0,0,0,0,0,0,-353224.3057,163993.7446,96343.26289,-0.488790239,-0.747262315,-0.393148338
1127.282716,-47538.21323,-35361.35824,-22751.52684,1.683638641,0.13964671,-0.1253634,25573.76014,0,0,0,0,0,0,-353253.6291,163948.9071,96319.67291,-0.48865685,-0.747323337,-0.393184317
1128.282716,-47437.06142,-35352.88008,-22758.98469,1.688089603,0.142960708,-0.123230438,25573.76014,0,0,0,0,0,0,-353282.9445,163904.0658,96296.08077,-0.488523451,-0.747384342,-0.393220286
1129.282716,-47335.64234,-35344.20273,-22766.31432,1.692547483,0.146286143,-0.1210889,25573.76014,0,0,0,0,0,0,-353312.2519,163859.2209,96272.48647,-0.488390044,-0.747445329,-0.393256246
1130.282716,-47233.95558,-35335.32551,-22773.51519,1.697012327,0.149623096,-0.118938725,25573.76014,0,0,0,0,0,0,-353341.5513,163814.3724,96248.89002,-0.488256627,-0.747506299,-0.393292196
1131.282716,-47132.00072,-35326.24773,-22780.58679,1.701484182,0.15297165,-0.11677985,25573.76014,0,0,0,0,0,0,-353370.8427,163769.5202,96225.29141,-0.488123201,-0.747567251,-0.393328137
1132.282716,-47029.77734,-35316.96868,-22787.5286,1.705963094,0.156331888,-0.114612213,25573.76014,0,0,0,0,0,0,-353400.1261,163724.6643,96201.69064,-0.487989765,-0.747628186,-0.393364069
1133.282716,-46927.285,-35307.48766,-22794.34008,1.710449113,0.159703893,-0.11243575,25573.76014,0,0,0,0,0,0,-353429.4015,163679.8048,96178.08772,-0.487856321,-0.747689103,-0.393399992
1134.282716,-46824.5233,-35297.80397,-22801.02071,1.714942285,0.16308775,-0.110250398,25573.76014,0,0,0,0,0,0,-353458.6688,163634.9416,96154.48264,-0.487722867,-0.747750003,-0.393435906
1135.282716,-46721.49179,-35287.91689,-22807.56995,1.719442658,0.166483545,-0.108056092,25573.76014,0,0,0,0,0,0,-353487.9282,163590.0748,96130.87541,-0.487589404,-0.747810885,-0.39347181
1136.282716,-46618.19003,-35277.82571,-22813.98726,1.723950282,0.169891364,-0.105852766,25573.76014,0,0,0,0,0,0,-353517.1796,163545.2043,96107.26603,-0.487455932,-0.74787175,-0.393507705
1137.282716,-46514.61761,-35267.52969,-22820.2721,1.728465205,0.173311293,-0.103640356,25573.76014,0,0,0,0,0,0,-353546.4229,163500.3302,96083.65449,-0.487322451,-0.747932598,-0.39354359
1138.282716,-46410.77406,-35257.02811,-22826.42392,1.732987476,0.176743422,-0.101418793,25573.76014,0,0,0,0,0,0,-353575.6583,163455.4524,96060.0408,-0.487188961,-0.747993428,-0.393579467
1139.282716,-46306.65896,-35246.32023,-22832.44217,1.737517144,0.180187839,-0.099188011,25573.76014,0,0,0,0,0,0,-353604.8856,163410.571,96036.42495,-0.487055462,-0.748054241,-0.393615334
1140.282716,-46202.27186,-35235.40532,-22838.32629,1.742054261,0.183644634,-0.096947942,25573.76014,0,0,0,0,0,0,-353634.1049,163365.6859,96012.80696,-0.486921953,-0.748115036,-0.393651192
1141.282716,-46097.6123,-35224.28263,-22844.07573,1.746598875,0.187113897,-0.094698517,25573.76014,0,0,0,0,0,0,-353663.3162,163320.7972,95989.18681,-0.486788435,-0.748175813,-0.393687041
1142.282716,-45992.67984,-35212.9514,-22849.68993,1.751151037,0.190595721,-0.092439666,25573.76014,0,0,0,0,0,0,-353692.5195,163275.9048,95965.56451,-0.486654908,-0.748236574,-0.39372288
1143.282716,-45887.47402,-35201.41089,-22855.1683,1.755710798,0.194090198,-0.09017132,25573.76014,0,0,0,0,0,0,-353721.7148,163231.0088,95941.94006,-0.486521372,-0.748297316,-0.39375871
1144.282716,-45781.99439,-35189.66032,-22860.51029,1.760278209,0.197597421,-0.087893407,25573.76014,0,0,0,0,0,0,-353750.9021,163186.1091,95918.31347,-0.486387827,-0.748358042,-0.393794531
1145.282716,-45676.24048,-35177.69894,-22865.71532,1.764853322,0.201117486,-0.085605856,25573.76014,0,0,0,0,0,0,-353780.0813,163141.2058,95894.68472,-0.486254273,-0.74841875,-0.393830342
1146.282716,-45570.21184,-35165.52597,-22870.7828,1.769436189,0.204650487,-0.083308595,25573.76014,0,0,0,0,0,0,-353809.2526,163096.2989,95871.05383,-0.486120709,-0.74847944,-0.393866145
1147.282716,-45463.90799,-35153.14062,-22875.71216,1.774026861,0.208196521,-0.081001549,25573.76014,0,0,0,0,0,0,-353838.4158,163051.3883,95847.42078,-0.485987137,-0.748540113,-0.393901938
1148.282716,-45357.32846,-35140.54212,-22880.50279,1.778625392,0.211755686,-0.078684645,25573.76014,0,0,0,0,0,0,-353867.5711,163006.4741,95823.78559,-0.485853555,-0.748600768,-0.393937721
1149.282716,-45250.47278,-35127.72967,-22885.15412,1.783231835,0.21532808,-0.076357808,25573.76014,0,0,0,0,0,0,-353896.7183,162961.5562,95800.14826,-0.485719964,-0.748661407,-0.393973496
1150.282716,-45143.34048,-35114.70248,-22889.66553,1.787846242,0.218913803,-0.074020964,25573.76014,0,0,0,0,0,0,-353925.8574,162916.6347,95776.50877,-0.485586364,-0.748722027,-0.394009261
1151.282716,-45035.93107,-35101.45975,-22894.03643,1.792468668,0.222512955,-0.071674034,25573.76014,0,0,0,0,0,0,-353954.9886,162871.7095,95752.86715,-0.485452755,-0.74878263,-0.394045017
1152.282716,-44928.24408,-35088.00066,-22898.26621,1.797099167,0.226125637,-0.069316942,25573.76014,0,0,0,0,0,0,-353984.1118,162826.7808,95729.22337,-0.485319137,-0.748843216,-0.394080764
1153.282716,-44820.27901,-35074.3244,-22902.35426,1.801737792,0.229751953,-0.06694961,25573.76014,0,0,0,0,0,0,-354013.2269,162781.8484,95705.57745,-0.485185509,-0.748903784,-0.394116501
1154.282716,-44712.03538,-35060.43015,-22906.29996,1.8063846,0.233392006,-0.064571959,25573.76014,0,0,0,0,0,0,-354042.334,162736.9123,95681.92939,-0.485051873,-0.748964335,-0.394152229
1155.810727,-44520.69803,-34485.91346,-22450.38714,1.787797597,0.196391217,-0.090392398,25573.76014,0,0,0,0,0,0,-354086.7945,162668.2425,95645.79076,-0.484847657,-0.749056823,-0.394206805
1156.178301,-44481.2497,-34481.56714,-22452.37093,1.789554665,0.197752767,-0.089505879,25573.76014,0,0,0,0,0,0,-354097.4871,162651.7222,95637.09659,-0.484798528,-0.749079066,-0.39421993
1157.178301,-44373.73288,-34469.59063,-22457.66876,1.794340475,0.201466541,-0.087086837,25573.76014,0,0,0,0,0,0,-354126.571,162606.7757,95613.44232,-0.484664865,-0.749139566,-0.394255631
1158.178301,-44265.92867,-34457.39087,-22462.82113,1.799134586,0.205194485,-0.084657147,25573.76014,0,0,0,0,0,0,-354155.6469,162561.8255,95589.78591,-0.484531193,-0.749200049,-0.394291323
1159.178301,-44157.83657,-34444.96701,-22467.8274,1.803937057,0.208936711,-0.082216727,25573.76014,0,0,0,0,0,0,-354184.7147,162516.8717,95566.12736,-0.484397512,-0.749260514,-0.394327006
1160.178301,-44049.45606,-34432.31818,-22472.68692,1.808747946,0.212693327,-0.079765492,25573.76014,0,0,0,0,0,0,-354213.7746,162471.9142,95542.46667,-0.484263822,-0.749320962,-0.394362679
1161.178301,-43940.78664,-34419.44352,-22477.39904,1.81356731,0.216464445,-0.077303357,25573.76014,0,0,0,0,0,0,-354242.8264,162426.9532,95518.80384,-0.484130123,-0.749381392,-0.394398344
1162.178301,-43831.82781,-34406.34215,-22481.96311,1.818395208,0.220250179,-0.074830237,25573.76014,0,0,0,0,0,0,-354271.8702,162381.9885,95495.13887,-0.483996415,-0.749441805,-0.394433998
1163.178301,-43722.57905,-34393.0132,-22486.37845,1.8232317,0.224050642,-0.072346045,25573.76014,0,0,0,0,0,0,-354300.9059,162337.0201,95471.47176,-0.483862697,-0.7495022,-0.394469644
1164.178301,-43613.03983,-34379.45578,-22490.64441,1.828076845,0.227865951,-0.069850692,25573.76014,0,0,0,0,0,0,-354329.9337,162292.0482,95447.80251,-0.483728971,-0.749562578,-0.394505281
1165.178301,-43503.20965,-34365.66899,-22494.76031,1.832930703,0.231696221,-0.067344091,25573.76014,0,0,0,0,0,0,-354358.9534,162247.0726,95424.13113,-0.483595235,-0.749622938,-0.394540908
1166.178301,-43393.08797,-34351.65193,-22498.72547,1.837793335,0.23554157,-0.06482615,25573.76014,0,0,0,0,0,0,-354387.9651,162202.0934,95400.4576,-0.48346149,-0.749683281,-0.394576526
1167.178301,-43282.67427,-34337.4037,-22502.53922,1.8426648,0.239402118,-0.06229678,25573.76014,0,0,0,0,0,0,-354416.9688,162157.1106,95376.78194,-0.483327736,-0.749743607,-0.394612134
1168.178301,-43171.96802,-34322.92337,-22506.20086,1.847545162,0.243277985,-0.059755889,25573.76014,0,0,0,0,0,0,-354445.9644,162112.1242,95353.10415,-0.483193973,-0.749803915,-0.394647733
1169.178301,-43060.96868,-34308.21003,-22509.70969,1.852434481,0.247169293,-0.057203383,25573.76014,0,0,0,0,0,0,-354474.9521,162067.1342,95329.42422,-0.483060202,-0.749864205,-0.394683323
1170.178301,-42949.6757,-34293.26274,-22513.06503,1.857332819,0.251076165,-0.054639169,25573.76014,0,0,0,0,0,0,-354503.9317,162022.1405,95305.74215,-0.482926421,-0.749924478,-0.394718904
1171.178301,-42838.08856,-34278.08057,-22516.26616,1.86224024,0.254998726,-0.052063151,25573.76014,0,0,0,0,0,0,-354532.9032,161977.1432,95282.05795,-0.48279263,-0.749984734,-0.394754476
1172.178301,-42726.20669,-34262.66258,-22519.31237,1.867156806,0.258937102,-0.049475234,25573.76014,0,0,0,0,0,0,-354561.8668,161932.1423,95258.37161,-0.482658831,-0.750044972,-0.394790038
1173.178301,-42614.02955,-34247.0078,-22522.20295,1.87208258,0.262891419,-0.04687532,25573.76014,0,0,0,0,0,0,-354590.8223,161887.1378,95234.68314,-0.482525023,-0.750105193,-0.394825591
1174.178301,-42501.55659,-34231.11529,-22524.93717,1.877017628,0.266861807,-0.044263311,25573.76014,0,0,0,0,0,0,-354619.7698,161842.1297,95210.99254,-0.482391206,-0.750165396,-0.394861134
1175.178301,-42388.78725,-34214.98406,-22527.5143,1.881962012,0.270848396,-0.041639107,25573.76014,0,0,0,0,0,0,-354648.7092,161797.118,95187.29981,-0.482257379,-0.750225581,-0.394896669
1176.178301,-42275.72097,-34198.61315,-22529.93361,1.886915799,0.274851317,-0.039002608,25573.76014,0,0,0,0,0,0,-354677.6407,161752.1027,95163.60494,-0.482123544,-0.75028575,-0.394932194
1177.178301,-42162.35717,-34182.00158,-22532.19436,1.891879053,0.278870704,-0.036353712,25573.76014,0,0,0,0,0,0,-354706.5641,161707.0837,95139.90794,-0.4819897,-0.7503459,-0.394967709
1178.178301,-42048.69529,-34165.14834,-22534.29581,1.896851841,0.282906691,-0.033692316,25573.76014,0,0,0,0,0,0,-354735.4794,161662.0611,95116.20882,-0.481855846,-0.750406033,-0.395003216
1179.178301,-41934.73475,-34148.05244,-22536.23719,1.901834228,0.286959415,-0.031018315,25573.76014,0,0,0,0,0,0,-354764.3868,161617.035,95092.50756,-0.481721983,-0.750466149,-0.395038713
1180.178301,-41820.47499,-34130.71287,-22538.01775,1.906826282,0.291029013,-0.028331605,25573.76014,0,0,0,0,0,0,-354793.2861,161572.0052,95068.80417,-0.481588112,-0.750526247,-0.395074201
1181.178301,-41705.91541,-34113.12862,-22539.63673,1.911828071,0.295115625,-0.025632077,25573.76014,0,0,0,0,0,0,-354822.1773,161526.9718,95045.09866,-0.481454231,-0.750586328,-0.39510968
1182.178301,-41591.05542,-34095.29865,-22541.09334,1.91683966,0.299219391,-0.022919626,25573.76014,0,0,0,0,0,0,-354851.0606,161481.9348,95021.39101,-0.481320342,-0.750646392,-0.395145149
1183.178301,-41475.89445,-34077.22194,-22542.38682,1.921861121,0.303340455,-0.02019414,25573.76014,0,0,0,0,0,0,-354879.9358,161436.8943,94997.68124,-0.481186443,-0.750706437,-0.395180609
1184.178301,-41360.43189,-34058.89745,-22543.51638,1.92689252,0.307478959,-0.01745551,25573.76014,0,0,0,0,0,0,-354908.803,161391.8501,94973.96934,-0.481052535,-0.750766466,-0.39521606
1185.178301,-41244.66715,-34040.32412,-22544.48122,1.931933927,0.311635051,-0.014703623,25573.76014,0,0,0,0,0,0,-354937.6621,161346.8023,94950.25531,-0.480918618,-0.750826477,-0.395251502
1186.178301,-41128.59962,-34021.50089,-22545.28054,1.936985413,0.315808878,-0.011938367,25573.76014,0,0,0,0,0,0,-354966.5132,161301.7509,94926.53916,-0.480784693,-0.75088647,-0.395286934
1187.178301,-41012.22869,-34002.42669,-22545.91355,1.942047047,0.320000589,-0.009159626,25573.76014,0,0,0,0,0,0,-354995.3563,161256.6959,94902.82088,-0.480650758,-0.750946446,-0.395322357
1188.178301,-40895.55377,-33983.10046,-22546.37943,1.947118902,0.324210336,-0.006367286,25573.76014,0,0,0,0,0,0,-355024.1913,161211.6373,94879.10047,-0.480516814,-0.751006404,-0.395357771
1189.178301,-40778.57422,-33963.52109,-22546.67735,1.952201047,0.32843827,-0.003561227,25573.76014,0,0,0,0,0,0,-355053.0183,161166.5751,94855.37795,-0.480382861,-0.751066345,-0.395393175
1190.178301,-40661.28943,-33943.6875,-22546.8065,1.957293555,0.332684547,-0.000741333,25573.76014,0,0,0,0,0,0,-355081.8372,161121.5094,94831.65329,-0.480248899,-0.751126268,-0.39542857
1191.178301,-40543.69878,-33923.59857,-22546.76603,1.962396499,0.336949323,0.002092519,25573.76014,0,0,0,0,0,0,-355110.6481,161076.44,94807.92652,-0.480114928,-0.751186174,-0.395463956
1192.178301,-40425.80164,-33903.25321,-22546.55511,1.967509952,0.341232757,0.004940449,25573.76014,0,0,0,0,0,0,-355139.451,161031.367,94784.19762,-0.479980948,-0.751246063,-0.395499332
1193.178301,-40307.59738,-33882.65027,-22546.17289,1.972633987,0.345535008,0.007802581,25573.76014,0,0,0,0,0,0,-355168.2459,160986.2905,94760.4666,-0.479846959,-0.751305934,-0.3955347
1194.178301,-40189.08535,-33861.78862,-22545.61852,1.977768679,0.349856239,0.01067904,25573.76014,0,0,0,0,0,0,-355197.0327,160941.2103,94736.73346,-0.479712961,-0.751365787,-0.395570058
1195.178301,-40070.26492,-33840.66714,-22544.89112,1.982914102,0.354196615,0.013569952,25573.76014,0,0,0,0,0,0,-355225.8114,160896.1266,94712.99819,-0.479578954,-0.751425623,-0.395605406
1196.178301,-39951.13544,-33819.28464,-22543.98983,1.988070332,0.3585563,0.016475444,25573.76014,0,0,0,0,0,0,-355254.5821,160851.0392,94689.26081,-0.479444938,-0.751485442,-0.395640746
1197.178301,-39831.69626,-33797.63999,-22542.91377,1.993237445,0.362935464,0.019395647,25573.76014,0,0,0,0,0,0,-355283.3448,160805.9483,94665.5213,-0.479310914,-0.751545243,-0.395676076
1198.178301,-39711.94673,-33775.732,-22541.66206,1.998415517,0.367334276,0.022330692,25573.76014,0,0,0,0,0,0,-355312.0994,160760.8538,94641.77968,-0.47917688,-0.751605026,-0.395711397
1199.178301,-39591.88618,-33753.55948,-22540.23379,2.003604625,0.371752908,0.02528071,25573.76014,0,0,0,0,0,0,-355340.846,160715.7557,94618.03593,-0.479042837,-0.751664792,-0.395746708
1200.178301,-39471.51395,-33731.12125,-22538.62807,2.008804847,0.376191536,0.028245838,25573.76014,0,0,0,0,0,0,-355369.5846,160670.654,94594.29007,-0.478908785,-0.751724541,-0.39578201
1201.178301,-39350.82938,-33708.41609,-22536.84398,2.014016261,0.380650334,0.03122621,25573.76014,0,0,0,0,0,0,-355398.3151,160625.5488,94570.54209,-0.478774724,-0.751784272,-0.395817303
1202.178301,-39229.83178,-33685.4428,-22534.88062,2.019238946,0.385129483,0.034221965,25573.76014,0,0,0,0,0,0,-355427.0375,160580.4399,94546.792,-0.478640654,-0.751843985,-0.395852587
1203.178301,-39108.52048,-33662.20014,-22532.73704,2.024472982,0.389629162,0.037233243,25573.76014,0,0,0,0,0,0,-355455.752,160535.3275,94523.03978,-0.478506575,-0.751903681,-0.395887861
1204.178301,-38986.89479,-33638.68689,-22530.41231,2.029718448,0.394149556,0.040260185,25573.76014,0,0,0,0,0,0,-355484.4583,160490.2115,94499.28545,-0.478372487,-0.75196336,-0.395923127
1205.178301,-38864.95403,-33614.90178,-22527.9055,2.034975426,0.398690848,0.043302933,25573.76014,0,0,0,0,0,0,-355513.1567,160445.0919,94475.52901,-0.47823839,-0.752023021,-0.395958382
1206.178301,-38742.69751,-33590.84356,-22525.21564,2.040243996,0.403253227,0.046361634,25573.76014,0,0,0,0,0,0,-355541.8469,160399.9687,94451.77045,-0.478104285,-0.752082664,-0.395993629
1207.178301,-38620.12452,-33566.51097,-22522.34178,2.045524241,0.407836884,0.049436434,25573.76014,0,0,0,0,0,0,-355570.5292,160354.842,94428.00977,-0.47797017,-0.752142291,-0.396028866
1208.178301,-38497.23436,-33541.90271,-22519.28295,2.050816243,0.412442009,0.052527482,25573.76014,0,0,0,0,0,0,-355599.2034,160309.7116,94404.24698,-0.477836046,-0.752201899,-0.396064094
1209.178301,-38374.02633,-33517.01749,-22516.03816,2.056120086,0.417068799,0.055634928,25573.76014,0,0,0,0,0,0,-355627.8695,160264.5777,94380.48208,-0.477701913,-0.75226149,-0.396099313
1210.178301,-38250.49971,-33491.85401,-22512.60642,2.061435853,0.42171745,0.058758927,25573.76014,0,0,0,0,0,0,-355656.5276,160219.4403,94356.71507,-0.477567772,-0.752321064,-0.396134522
1211.178301,-38126.65379,-33466.41096,-22508.98675,2.066763628,0.426388163,0.061899631,25573.76014,0,0,0,0,0,0,-355685.1776,160174.2992,94332.94594,-0.477433621,-0.75238062,-0.396169722
1212.178301,-38002.48784,-33440.68699,-22505.17813,2.072103498,0.431081139,0.065057199,25573.76014,0,0,0,0,0,0,-355713.8196,160129.1546,94309.1747,-0.477299462,-0.752440158,-0.396204913
1213.178301,-37878.00113,-33414.68077,-22501.17955,2.077455548,0.435796584,0.068231789,25573.76014,0,0,0,0,0,0,-355742.4536,160084.0064,94285.40135,-0.477165293,-0.752499679,-0.396240094
1214.178301,-37753.19293,-33388.39095,-22496.98997,2.082819864,0.440534706,0.071423562,25573.76014,0,0,0,0,0,0,-355771.0795,160038.8546,94261.62589,-0.477031116,-0.752559183,-0.396275266
1215.178301,-37628.0625,-33361.81615,-22492.60837,2.088196534,0.445295714,0.074632681,25573.76014,0,0,0,0,0,0,-355799.6973,159993.6993,94237.84832,-0.476896929,-0.752618669,-0.396310429
1216.178301,-37502.60909,-33334.955,-22488.0337,2.093585646,0.450079821,0.077859312,25573.76014,0,0,0,0,0,0,-355828.3071,159948.5404,94214.06864,-0.476762734,-0.752678137,-0.396345583
1217.178301,-37376.83197,-33307.8061,-22483.2649,2.098987288,0.454887245,0.081103621,25573.76014,0,0,0,0,0,0,-355856.9088,159903.3779,94190.28685,-0.476628529,-0.752737589,-0.396380727
1218.178301,-37250.73037,-33280.36806,-22478.30091,2.104401549,0.459718202,0.08436578,25573.76014,0,0,0,0,0,0,-355885.5025,159858.2119,94166.50295,-0.476494316,-0.752797022,-0.396415862
1219.178301,-37124.30353,-33252.63944,-22473.14065,2.10982852,0.464572915,0.087645959,25573.76014,0,0,0,0,0,0,-355914.0881,159813.0423,94142.71695,-0.476360094,-0.752856438,-0.396450988
1220.178301,-36997.55069,-33224.61883,-22467.78303,2.11526829,0.469451607,0.090944334,25573.76014,0,0,0,0,0,0,-355942.6657,159767.8691,94118.92883,-0.476225863,-0.752915837,-0.396486104
1221.178301,-36870.47108,-33196.30477,-22462.22696,2.120720953,0.474354507,0.09426108,25573.76014,0,0,0,0,0,0,-355971.2352,159722.6924,94095.13861,-0.476091623,-0.752975218,-0.396521211
1222.178301,-36743.06391,-33167.6958,-22456.47133,2.126186598,0.479281845,0.097596378,25573.76014,0,0,0,0,0,0,-355999.7967,159677.5121,94071.34629,-0.475957374,-0.753034581,-0.396556309
1223.178301,-36615.32842,-33138.79045,-22450.51502,2.131665321,0.484233854,0.100950409,25573.76014,0,0,0,0,0,0,-356028.3501,159632.3282,94047.55186,-0.475823116,-0.753093927,-0.396591397
1224.178301,-36487.26381,-33109.58724,-22444.3569,2.137157213,0.48921077,0.104323357,25573.76014,0,0,0,0,0,0,-356056.8955,159587.1408,94023.75532,-0.475688849,-0.753153256,-0.396626477
1225.178301,-36358.86929,-33080.08466,-22437.99583,2.14266237,0.494212834,0.107715408,25573.76014,0,0,0,0,0,0,-356085.4328,159541.9498,93999.95668,-0.475554573,-0.753212567,-0.396661546
1226.178301,-36230.14406,-33050.28119,-22431.43067,2.148180886,0.499240289,0.111126753,25573.76014,0,0,0,0,0,0,-356113.962,159496.7553,93976.15593,-0.475420289,-0.75327186,-0.396696607
1227.178301,-36101.08732,-33020.17531,-22424.66023,2.153712858,0.50429338,0.114557582,25573.76014,0,0,0,0,0,0,-356142.4832,159451.5572,93952.35309,-0.475285995,-0.753331136,-0.396731658
1228.178301,-35971.69825,-32989.76547,-22417.68336,2.159258381,0.509372357,0.118008091,25573.76014,0,0,0,0,0,0,-356170.9964,159406.3556,93928.54814,-0.475151692,-0.753390395,-0.3967667
1229.178301,-35841.97604,-32959.0501,-22410.49887,2.164817553,0.514477473,0.121478477,25573.76014,0,0,0,0,0,0,-356199.5014,159361.1504,93904.74108,-0.475017381,-0.753449635,-0.396801733
1230.178301,-35711.91987,-32928.02764,-22403.10554,2.170390472,0.519608985,0.12496894,25573.76014,0,0,0,0,0,0,-356227.9984,159315.9416,93880.93193,-0.474883061,-0.753508859,-0.396836756
1231.178301,-35581.5289,-32896.69649,-22395.50219,2.175977238,0.524767153,0.128479682,25573.76014,0,0,0,0,0,0,-356256.4874,159270.7293,93857.12067,-0.474748732,-0.753568065,-0.39687177
1232.178301,-35450.80232,-32865.05505,-22387.68757,2.181577949,0.529952239,0.13201091,25573.76014,0,0,0,0,0,0,-356284.9683,159225.5134,93833.30732,-0.474614393,-0.753627253,-0.396906775
1233.178301,-35319.73927,-32833.10168,-22379.66046,2.187192706,0.535164512,0.135562833,25573.76014,0,0,0,0,0,0,-356313.4411,159180.294,93809.49186,-0.474480046,-0.753686424,-0.396941771
